platform,simulator,dataset_variant,perturbation,replicate,summary,score,delta,expected_damaged_layer,evidence_state
Visium,scDesign3-rb,Spapros,dropout_inflation_medium,0,Balanced Realism,0.8812990819940785,-0.06954120028528421,expression,computed
Visium,scDesign3-rb,Spapros,dropout_inflation_medium,0,Spatial Tissue Fidelity,0.9283603174268603,-0.019334927529420343,expression,computed
Visium,scDesign3-rb,Spapros,dropout_inflation_medium,0,Novelty-Gated Plausibility,0.0006073798277266023,0.0004448890239972222,expression,computed
Visium,scDesign3-rb,Spapros,dropout_inflation_medium,1,Balanced Realism,0.880732277489263,-0.07010800479009971,expression,computed
Visium,scDesign3-rb,Spapros,dropout_inflation_medium,1,Spatial Tissue Fidelity,0.9282800187179041,-0.01941522623837655,expression,computed
Visium,scDesign3-rb,Spapros,dropout_inflation_medium,1,Novelty-Gated Plausibility,0.0006103188591028885,0.0004478280553735084,expression,computed
Visium,scDesign3-rb,Spapros,dropout_inflation_medium,2,Balanced Realism,0.8780624032259059,-0.07277787905345678,expression,computed
Visium,scDesign3-rb,Spapros,dropout_inflation_medium,2,Spatial Tissue Fidelity,0.9241342247093711,-0.023561020246909536,expression,computed
Visium,scDesign3-rb,Spapros,dropout_inflation_medium,2,Novelty-Gated Plausibility,0.001784662901219577,0.001622172097490197,expression,computed
Visium,scDesign3-rb,Spapros,dropout_inflation_medium,3,Balanced Realism,0.8846792479818095,-0.06616103429755316,expression,computed
Visium,scDesign3-rb,Spapros,dropout_inflation_medium,3,Spatial Tissue Fidelity,0.9324781747982568,-0.015217070158023871,expression,computed
Visium,scDesign3-rb,Spapros,dropout_inflation_medium,3,Novelty-Gated Plausibility,0.0008286787038256091,0.000666187900096229,expression,computed
Visium,scDesign3-rb,Spapros,dropout_inflation_medium,4,Balanced Realism,0.8814130062681902,-0.06942727601117249,expression,computed
Visium,scDesign3-rb,Spapros,dropout_inflation_medium,4,Spatial Tissue Fidelity,0.9284470881349525,-0.01924815682132819,expression,computed
Visium,scDesign3-rb,Spapros,dropout_inflation_medium,4,Novelty-Gated Plausibility,0.0023507324407126182,0.002188241636983238,expression,computed
Visium,scDesign3-rb,Spapros,dropout_inflation_high,0,Balanced Realism,0.8235997076423465,-0.1272405746370162,expression,computed
Visium,scDesign3-rb,Spapros,dropout_inflation_high,0,Spatial Tissue Fidelity,0.9179246101897952,-0.02977063476648545,expression,computed
Visium,scDesign3-rb,Spapros,dropout_inflation_high,0,Novelty-Gated Plausibility,0.0017322967109810537,0.0015698059072516736,expression,computed
Visium,scDesign3-rb,Spapros,dropout_inflation_high,1,Balanced Realism,0.814793584720115,-0.1360466975592477,expression,computed
Visium,scDesign3-rb,Spapros,dropout_inflation_high,1,Spatial Tissue Fidelity,0.9052407814821075,-0.04245446347417314,expression,computed
Visium,scDesign3-rb,Spapros,dropout_inflation_high,1,Novelty-Gated Plausibility,0.002610341317417495,0.0024478505136881147,expression,computed
Visium,scDesign3-rb,Spapros,dropout_inflation_high,2,Balanced Realism,0.815741145509832,-0.13509913676953067,expression,computed
Visium,scDesign3-rb,Spapros,dropout_inflation_high,2,Spatial Tissue Fidelity,0.9079379852932578,-0.039757259663022904,expression,computed
Visium,scDesign3-rb,Spapros,dropout_inflation_high,2,Novelty-Gated Plausibility,0.010278049107479866,0.010115558303750487,expression,computed
Visium,scDesign3-rb,Spapros,dropout_inflation_high,3,Balanced Realism,0.8194284550625434,-0.13141182721681932,expression,computed
Visium,scDesign3-rb,Spapros,dropout_inflation_high,3,Spatial Tissue Fidelity,0.9118649113264338,-0.03583033362984689,expression,computed
Visium,scDesign3-rb,Spapros,dropout_inflation_high,3,Novelty-Gated Plausibility,0.0015310641083261314,0.0013685733045967513,expression,computed
Visium,scDesign3-rb,Spapros,dropout_inflation_high,4,Balanced Realism,0.8179840910469243,-0.13285619123243841,expression,computed
Visium,scDesign3-rb,Spapros,dropout_inflation_high,4,Spatial Tissue Fidelity,0.9107625697570617,-0.036932675199218945,expression,computed
Visium,scDesign3-rb,Spapros,dropout_inflation_high,4,Novelty-Gated Plausibility,0.0021061415005062616,0.0019436506967768815,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_low,0,Balanced Realism,0.9490065319259805,-0.0018337503533821797,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_low,0,Spatial Tissue Fidelity,0.946216926612501,-0.0014783183437796499,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_low,0,Novelty-Gated Plausibility,0.00016731134268813575,4.820538958755607e-06,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_low,1,Balanced Realism,0.951033014635869,0.00019273235650629772,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_low,1,Spatial Tissue Fidelity,0.9476397214316225,-5.5523524658207535e-05,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_low,1,Novelty-Gated Plausibility,0.0001433419390361996,-1.914886469318053e-05,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_low,2,Balanced Realism,0.9498475365827465,-0.0009927456966162262,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_low,2,Spatial Tissue Fidelity,0.9462136913249234,-0.0014815536313572686,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_low,2,Novelty-Gated Plausibility,0.00014848953812949511,-1.4001265599885025e-05,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_low,3,Balanced Realism,0.9485485553420168,-0.002291726937345917,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_low,3,Spatial Tissue Fidelity,0.9448365400849648,-0.002858704871315898,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_low,3,Novelty-Gated Plausibility,0.00018965011399993233,2.7159310270552186e-05,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_low,4,Balanced Realism,0.9471543190527887,-0.003685963226573996,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_low,4,Spatial Tissue Fidelity,0.9433990565107065,-0.004296188445574112,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_low,4,Novelty-Gated Plausibility,0.00017207396528957745,9.583161560197315e-06,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_medium,0,Balanced Realism,0.9436796733422246,-0.007160608937138102,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_medium,0,Spatial Tissue Fidelity,0.9430677570969922,-0.004627487859288459,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_medium,0,Novelty-Gated Plausibility,0.00017317007299019852,1.0679269260818378e-05,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_medium,1,Balanced Realism,0.9442592219224739,-0.006581060356888768,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_medium,1,Spatial Tissue Fidelity,0.9432042795082584,-0.004490965448022299,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_medium,1,Novelty-Gated Plausibility,0.00016850200268749588,6.011198958115737e-06,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_medium,2,Balanced Realism,0.9423249708437881,-0.008515311435574602,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_medium,2,Spatial Tissue Fidelity,0.9402671689172585,-0.00742807603902218,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_medium,2,Novelty-Gated Plausibility,0.0001495129531815281,-1.2977850547852047e-05,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_medium,3,Balanced Realism,0.942443102913634,-0.008397179365728702,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_medium,3,Spatial Tissue Fidelity,0.9416941975150247,-0.006001047441255958,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_medium,3,Novelty-Gated Plausibility,0.0002277990121756579,6.530820844627777e-05,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_medium,4,Balanced Realism,0.942195200902209,-0.008645081377153696,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_medium,4,Spatial Tissue Fidelity,0.9416158646537801,-0.006079380302500548,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_medium,4,Novelty-Gated Plausibility,0.00018876744472190438,2.627664099252424e-05,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_high,0,Balanced Realism,0.9229122646749665,-0.027928017604396227,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_high,0,Spatial Tissue Fidelity,0.9313101608776918,-0.016385084078588852,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_high,0,Novelty-Gated Plausibility,0.00018800969152669913,2.5518887797318986e-05,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_high,1,Balanced Realism,0.9246012141173161,-0.026239068162046575,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_high,1,Spatial Tissue Fidelity,0.9346379669987219,-0.013057277957558733,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_high,1,Novelty-Gated Plausibility,0.0004011409709624697,0.00023865016723308955,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_high,2,Balanced Realism,0.9236195046785456,-0.027220777600817092,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_high,2,Spatial Tissue Fidelity,0.9323932604124577,-0.015301984543822922,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_high,2,Novelty-Gated Plausibility,0.0001907816222812492,2.829081855186907e-05,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_high,3,Balanced Realism,0.9213552047931455,-0.029485077486217204,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_high,3,Spatial Tissue Fidelity,0.9325169737377994,-0.015178271218481254,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_high,3,Novelty-Gated Plausibility,0.00034223789802597017,0.00017974709429659003,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_high,4,Balanced Realism,0.9234373590971449,-0.02740292318221782,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_high,4,Spatial Tissue Fidelity,0.934139229260015,-0.013556015696265633,expression,computed
Visium,scDesign3-rb,Spapros,library_size_resampling_high,4,Novelty-Gated Plausibility,0.00023831806856949972,7.582726484011958e-05,expression,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_low,0,Balanced Realism,0.9068226921189191,-0.0440175901604436,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_low,0,Spatial Tissue Fidelity,0.9460268084158252,-0.0016684365404554535,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_low,0,Novelty-Gated Plausibility,0.0001582260392902635,-4.2647644391166336e-06,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_low,1,Balanced Realism,0.9068226921189191,-0.0440175901604436,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_low,1,Spatial Tissue Fidelity,0.9460268084158252,-0.0016684365404554535,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_low,1,Novelty-Gated Plausibility,0.0001582260392902635,-4.2647644391166336e-06,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_low,2,Balanced Realism,0.9068226921189191,-0.0440175901604436,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_low,2,Spatial Tissue Fidelity,0.9460268084158252,-0.0016684365404554535,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_low,2,Novelty-Gated Plausibility,0.0001582260392902635,-4.2647644391166336e-06,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_low,3,Balanced Realism,0.9068226921189191,-0.0440175901604436,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_low,3,Spatial Tissue Fidelity,0.9460268084158252,-0.0016684365404554535,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_low,3,Novelty-Gated Plausibility,0.0001582260392902635,-4.2647644391166336e-06,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_low,4,Balanced Realism,0.9068226921189191,-0.0440175901604436,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_low,4,Spatial Tissue Fidelity,0.9460268084158252,-0.0016684365404554535,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_low,4,Novelty-Gated Plausibility,0.0001582260392902635,-4.2647644391166336e-06,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_medium,0,Balanced Realism,0.8986627122107606,-0.05217757006860213,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_medium,0,Spatial Tissue Fidelity,0.9409525324838589,-0.006742712472421752,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_medium,0,Novelty-Gated Plausibility,0.00016043240286969354,-2.0584008596866035e-06,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_medium,1,Balanced Realism,0.8986627122107606,-0.05217757006860213,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_medium,1,Spatial Tissue Fidelity,0.9409525324838589,-0.006742712472421752,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_medium,1,Novelty-Gated Plausibility,0.00016043240286969354,-2.0584008596866035e-06,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_medium,2,Balanced Realism,0.8986627122107606,-0.05217757006860213,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_medium,2,Spatial Tissue Fidelity,0.9409525324838589,-0.006742712472421752,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_medium,2,Novelty-Gated Plausibility,0.00016043240286969354,-2.0584008596866035e-06,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_medium,3,Balanced Realism,0.8986627122107606,-0.05217757006860213,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_medium,3,Spatial Tissue Fidelity,0.9409525324838589,-0.006742712472421752,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_medium,3,Novelty-Gated Plausibility,0.00016043240286969354,-2.0584008596866035e-06,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_medium,4,Balanced Realism,0.8986627122107606,-0.05217757006860213,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_medium,4,Spatial Tissue Fidelity,0.9409525324838589,-0.006742712472421752,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_medium,4,Novelty-Gated Plausibility,0.00016043240286969354,-2.0584008596866035e-06,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_high,0,Balanced Realism,0.9000049275654628,-0.05083535471389988,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_high,0,Spatial Tissue Fidelity,0.9441239556778837,-0.003571289278397005,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_high,0,Novelty-Gated Plausibility,0.00016914884634672376,6.658042617343617e-06,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_high,1,Balanced Realism,0.9000049275654628,-0.05083535471389988,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_high,1,Spatial Tissue Fidelity,0.9441239556778837,-0.003571289278397005,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_high,1,Novelty-Gated Plausibility,0.00016914884634672376,6.658042617343617e-06,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_high,2,Balanced Realism,0.9000049275654628,-0.05083535471389988,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_high,2,Spatial Tissue Fidelity,0.9441239556778837,-0.003571289278397005,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_high,2,Novelty-Gated Plausibility,0.00016914884634672376,6.658042617343617e-06,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_high,3,Balanced Realism,0.9000049275654628,-0.05083535471389988,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_high,3,Spatial Tissue Fidelity,0.9441239556778837,-0.003571289278397005,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_high,3,Novelty-Gated Plausibility,0.00016914884634672376,6.658042617343617e-06,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_high,4,Balanced Realism,0.9000049275654628,-0.05083535471389988,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_high,4,Spatial Tissue Fidelity,0.9441239556778837,-0.003571289278397005,spatial_gene,computed
Visium,scDesign3-rb,Spapros,spatial_smoothing_high,4,Novelty-Gated Plausibility,0.00016914884634672376,6.658042617343617e-06,spatial_gene,computed
Visium,scDesign3-rb,Spapros,copy_reference,0,Balanced Realism,0.997823035977171,0.046982753697808355,similarity,computed
Visium,scDesign3-rb,Spapros,copy_reference,0,Spatial Tissue Fidelity,0.9972015479695613,0.04950630301328063,similarity,computed
Visium,scDesign3-rb,Spapros,copy_reference,0,Novelty-Gated Plausibility,5.760591767024802e-15,-0.00016249080372361956,similarity,computed
Visium,scDesign3-rb,Spapros,copy_reference,1,Balanced Realism,0.997823035977171,0.046982753697808355,similarity,computed
Visium,scDesign3-rb,Spapros,copy_reference,1,Spatial Tissue Fidelity,0.9972015479695613,0.04950630301328063,similarity,computed
Visium,scDesign3-rb,Spapros,copy_reference,1,Novelty-Gated Plausibility,5.760591767024802e-15,-0.00016249080372361956,similarity,computed
Visium,scDesign3-rb,Spapros,copy_reference,2,Balanced Realism,0.997823035977171,0.046982753697808355,similarity,computed
Visium,scDesign3-rb,Spapros,copy_reference,2,Spatial Tissue Fidelity,0.9972015479695613,0.04950630301328063,similarity,computed
Visium,scDesign3-rb,Spapros,copy_reference,2,Novelty-Gated Plausibility,5.760591767024802e-15,-0.00016249080372361956,similarity,computed
Visium,scDesign3-rb,Spapros,copy_reference,3,Balanced Realism,0.997823035977171,0.046982753697808355,similarity,computed
Visium,scDesign3-rb,Spapros,copy_reference,3,Spatial Tissue Fidelity,0.9972015479695613,0.04950630301328063,similarity,computed
